"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","GeneInfo","KO_terms","Pfam_domains"
"pdam_00011208",272.922617192648,1.42356009237958,0.199715137185048,7.12795290554547,1.01872617502525e-12,6.81800336565468e-11,"pdam_00011208"," TDRD1: Tudor domain-containing protein 1 (Homo sapiens)","K18405","PF00076, PF00567, PF017532"
"pdam_00025074",20.813977612416,1.42346811854957,0.36983811784728,3.84889509722569,0.000118651802516333,0.000897253555192784,"pdam_00025074"," unknown function","",""
"pdam_00003842",70.954430183855,1.42283609897411,0.266665164679067,5.3356654240403,9.51947940713487e-08,1.87842121822478e-06,"pdam_00003842"," unknown function","",""
"pdam_00005053",779.260764646451,1.41961590777675,0.279318938136251,5.08241910573304,3.7265803454039e-07,6.37217949216134e-06,"pdam_00005053"," FOLR2: Folate receptor beta (Homo sapiens)","K13649","PF03024"
"pdam_00025887",206.978903484742,1.41870630249873,0.331591322623739,4.27847837293544,1.88175269205197e-05,0.00018600673952715,"pdam_00025887"," unknown function","",""
"pdam_00005690",7.419547153268,1.41854588752091,0.555247175154905,2.5548007283876,0.0106248604958242,0.0366313462923192,"pdam_00005690"," unknown function","",""
"pdam_00011145",392.044178311368,1.41739027992113,0.387837111741465,3.6546019888524,0.000257581256313445,0.001734958365842,"pdam_00011145"," unknown function","",""
"pdam_00014348",5605.80733443567,1.41727660554105,0.462706466554922,3.06301447674457,0.00219119459222719,0.0102237909315396,"pdam_00014348"," unknown function","",""
"pdam_00007306",302.378133503631,1.41682002771826,0.433540382756266,3.26802319707963,0.00108301488708093,0.00570844189917374,"pdam_00007306"," Pirin-like protein (Solanum lycopersicum)","K06911","PF02678, PF05726"
"pdam_00005181",155.803861981798,1.41579956353103,0.322957429687447,4.38385816019534,1.16595704023678e-05,0.000124126581563201,"pdam_00005181"," phnX: Phosphonoacetaldehyde hydrolase (Bacteroides fragilis (strain YCH46))","","PF13419"
"pdam_00021384",1629.62894966457,1.41541070903305,0.219917975655778,6.43608465752929,1.22594674194249e-10,5.05162172194536e-09,"pdam_00021384"," unknown function","",""
"pdam_00023188",62.4311994651384,1.41529977744509,0.226036243448207,6.26138426234016,3.81574967346424e-10,1.39457355457132e-08,"pdam_00023188"," unknown function","","PF12947"
"pdam_00006107",30.713104067306,1.4136041150676,0.473462045112295,2.98567568332183,0.00282952554075499,0.0125766665057035,"pdam_00006107"," unknown function","",""
"pdam_00021831",173.956048902429,1.41357737005964,0.248355210207519,5.691756451892,1.25739121746157e-08,3.1683544886037e-07,"pdam_00021831"," Ggnbp2: Gametogenetin-binding protein 2 (Mus musculus)","",""
"pdam_00017187",47.1013436871956,1.41321563957132,0.342858361099957,4.12186430290761,3.75818565645824e-05,0.000338664479449176,"pdam_00017187"," FCN1: Ficolin-1 (Homo sapiens)","K10104","PF00024, PF00147"
"pdam_00018313",114.327905353326,1.41065266144673,0.23190230583735,6.08296091042806,1.17983120192789e-09,3.80278415774762e-08,"pdam_00018313"," Rc3h2: Roquin-2 (Mus musculus)","K15690","PF13639"
"pdam_00023752",20.923553180719,1.40929922592043,0.358840768504313,3.92736653584414,8.58810494250575e-05,0.00068571058270045,"pdam_00023752"," unknown function","",""
"pdam_00009794",74.1366497492331,1.40914604723133,0.348566129422367,4.04269356166796,5.28406599215441e-05,0.000453243456429081,"pdam_00009794"," Lbp: Lipopolysaccharide-binding protein (Mus musculus)","","PF01273, PF02886"
"pdam_00017256",150.223202208083,1.40819098787643,0.284974654388313,4.94146046391056,7.75395412434343e-07,1.19551977933292e-05,"pdam_00017256"," CTHRC1: Collagen triple helix repeat-containing protein 1 (Homo sapiens)","","PF01391"
"pdam_00023834",17.0966825196501,1.4036514952456,0.403315922242435,3.48027791077848,0.000500893911662308,0.00299058276569041,"pdam_00023834"," unknown function","",""
"pdam_00006907",100.823614784921,1.4017930005428,0.218119118832561,6.42673144860301,1.30376852752203e-10,5.36177996201086e-09,"pdam_00006907"," unknown function","",""
"pdam_00013661",14.5356645565887,1.40174975087832,0.461262066496994,3.03894435006061,0.00237408704804405,0.0109339117498676,"pdam_00013661"," Crb2: Protein crumbs homolog 2 (Mus musculus)","","PF00008, PF00147"
"pdam_00003859",741.616052713505,1.39880824074703,0.425542358700308,3.28711869017992,0.0010121816289884,0.00539188768902187,"pdam_00003859"," Traf3: TNF receptor-associated factor 3 (Mus musculus)","K03174","PF02176"
"pdam_00024317",30.5171622301689,1.39714778038134,0.254189823548922,5.49647409512616,3.87459980910978e-08,8.50832967486333e-07,"pdam_00024317"," unknown function","",""
"pdam_00007972",522.083280757785,1.39544797256328,0.348784263891963,4.00089143068543,6.31043078448683e-05,0.000524773802912735,"pdam_00007972"," Ttc28: Tetratricopeptide repeat protein 28 (Mus musculus)","","PF00515, PF13424"
"pdam_00004214",175.938157506038,1.39289234824869,0.312216940519363,4.46129651367303,8.14652785656298e-06,9.01998329323873e-05,"pdam_00004214"," RSL1D1: Ribosomal L1 domain-containing protein 1 (Pongo abelii)","K14775","PF00687"
"pdam_00023086",178.774265777995,1.39273534335695,0.213045415078729,6.53726973116167,6.26519983277937e-11,2.77770410307718e-09,"pdam_00023086"," dph6: Diphthine--ammonia ligase (Danio rerio)","K06927","PF01042, PF01902"
"pdam_00017754",49.2500717795034,1.39178891147216,0.309474476339011,4.49726558369725,6.88329855597958e-06,7.80639606874856e-05,"pdam_00017754"," TSPEAR: Thrombospondin-type laminin G domain and EAR repeat-containing protein (Homo sapiens)","","PF03736"
"pdam_00011426",136.449415897857,1.38988520768276,0.462063287991184,3.00799748390587,0.0026297531521782,0.011869472184928,"pdam_00011426"," unknown function","","PF01565"
"pdam_00024954",29.430016346912,1.38982581271066,0.371654101280695,3.73956807666432,0.000184336722213611,0.00130520088184604,"pdam_00024954"," DNPEP: Aspartyl aminopeptidase (Bos taurus)","","PF02127"
"pdam_00024436",90.2229363028138,1.38911505115803,0.362695595411782,3.82997496724745,0.000128156295397162,0.000957754106604328,"pdam_00024436"," FGFR1: Fibroblast growth factor receptor 1 (Dugesia japonica)","","PF07714"
"pdam_00000504",54.6182856679021,1.38786729611164,0.360640706225137,3.8483378946281,0.000118921950134191,0.000898326665014385,"pdam_00000504"," unknown function","",""
"pdam_00018084",19.1760426419107,1.38725244676629,0.391990155214257,3.53899818225801,0.000401648618593357,0.00250612996429317,"pdam_00018084"," unknown function","",""
"pdam_00025829",106.109723698584,1.38683149730562,0.221396727475397,6.26401082400703,3.75199414219565e-10,1.37366127000421e-08,"pdam_00025829"," unknown function","",""
"pdam_00011756",137.771371118796,1.38579287226027,0.244504637858118,5.66775699798554,1.44678953600805e-08,3.56022038632426e-07,"pdam_00011756"," klhl3: Kelch-like protein 3 (Danio rerio)","","PF00651, PF01344, PF07707, PF134181"
"pdam_00024494",11.5636504985199,1.38406418640101,0.411796419447724,3.3610398756192,0.000776496143087542,0.00433645135450032,"pdam_00024494"," MARCO: Macrophage receptor MARCO (Homo sapiens)","","PF01391, PF13927"
"pdam_00020463",22.9207140884325,1.3816532739117,0.375366708754182,3.68080930378008,0.000232494841668024,0.00159252904095617,"pdam_00020463"," unknown function","","PF00965"
"pdam_00005436",82.1491041084165,1.38130579888493,0.344504917854252,4.00953869537885,6.08374832614756e-05,0.000508956891218117,"pdam_00005436"," LYRM7: Complex III assembly factor LYRM7 (Bos taurus)","K18170","PF05347"
"pdam_00018800",9.47939894611192,1.38067901554997,0.549995736070277,2.51034494451707,0.0120613278393322,0.040374132612865,"pdam_00018800"," unknown function","",""
"pdam_00016746",8.02469978574953,1.37929707435605,0.483676963205839,2.85169065157454,0.00434873991006679,0.0178041631034587,"pdam_00016746"," unknown function","",""
"pdam_00008556",7.37572314116546,1.37928001329403,0.547728196719425,2.51818332807242,0.0117961904585172,0.0396889117012071,"pdam_00008556"," unknown function","",""
"pdam_00018151",50.763799058635,1.37925949725308,0.232780506134745,5.92515034937975,3.12011789682723e-09,9.08161739637454e-08,"pdam_00018151"," N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase (Elizabethkingia miricola)","K01444","PF01112"
"pdam_00011561",18.2919036455746,1.37913383297536,0.331471914685455,4.16063555274078,3.17363182952629e-05,0.000293935094303635,"pdam_00011561"," unknown function","",""
"pdam_00011452",105.124377283687,1.3785406405115,0.366055339259366,3.76593507227808,0.000165926910990818,0.00119539048147824,"pdam_00011452"," unknown function","",""
"pdam_00021982",9.87976859985633,1.3781834876479,0.461163956418141,2.9884891663092,0.00280360439572223,0.0124984612592496,"pdam_00021982"," Ptprq: Phosphatidylinositol phosphatase PTPRQ (Rattus norvegicus)","","PF00041"
"pdam_00009986",108.616306597325,1.3769505590417,0.241509232606317,5.70144066204815,1.18799089810856e-08,3.01153543109184e-07,"pdam_00009986"," unknown function","",""
"pdam_00022698",106.635254008501,1.37578764148506,0.285778803782913,4.81416964195202,1.47813204908638e-06,2.07003688557068e-05,"pdam_00022698"," UBC2: Ubiquitin-conjugating enzyme E2 2 (Medicago sativa)","","PF00179"
"pdam_00024699",19.4080603325623,1.37052478693345,0.357760716878658,3.83084201890812,0.000127705484342926,0.0009554043266168,"pdam_00024699"," unknown function","",""
"pdam_00004507",14.9540213240151,1.37042636165092,0.482224052286962,2.84188719984338,0.00448473561747817,0.0182577913601906,"pdam_00004507"," KBTBD12: Kelch repeat and BTB domain-containing protein 12 (Homo sapiens)","","PF00651"
"pdam_00024862",123.392958315195,1.36854531101384,0.264195777311181,5.18004233429478,2.21835549827183e-07,3.97093192471741e-06,"pdam_00024862"," GBP3: Guanylate-binding protein 3 (Homo sapiens)","","PF02263"
"pdam_00014344",1115.63213495545,1.36854089918519,0.370196524731392,3.69679564166135,0.00021833796057022,0.00150537147027007,"pdam_00014344"," unknown function","","PF17217"
"pdam_00002497",648.555668541965,1.36783272139636,0.150737481889653,9.07427074042332,1.14441272762777e-19,2.42927610819168e-17,"pdam_00002497"," RNH1: Ribonuclease inhibitor (Sus scrofa)","","PF12799, PF13516"
"pdam_00024484",7.59330754355566,1.36563314618551,0.479276577091529,2.84936341866068,0.00438068100159633,0.0179139932377013,"pdam_00024484"," unknown function","",""
"pdam_00017797",783.095359236526,1.36543516947911,0.231006173609512,5.91081678962925,3.40415491394816e-09,9.78636327176752e-08,"pdam_00017797"," EEF1D: Elongation factor 1-delta (Bos taurus)","K15410","PF00736, PF10587"
"pdam_00016994",158.656155989668,1.36449984007164,0.348371092584154,3.91679984108332,8.97321910107555e-05,0.000711286777702444,"pdam_00016994"," Dcr-1: Endoribonuclease Dcr-1 (Drosophila melanogaster)","K11592","PF00636"
"pdam_00019049",161.235803950172,1.36267070877906,0.215106460623425,6.33486648810897,2.37546882589851e-10,9.02721109878069e-09,"pdam_00019049"," ERCC6: DNA excision repair protein ERCC-6 (Homo sapiens)","K10841","PF00176, PF00271"
"pdam_00000786",921.902823080931,1.36223743443647,0.2825421377716,4.82136025861627,1.42582587412899e-06,2.01233920381603e-05,"pdam_00000786"," MAP3K2: Mitogen-activated protein kinase kinase kinase 2 (Homo sapiens)","","PF00069"
"pdam_00015911",160.101768012826,1.36117927931487,0.309976975010138,4.39122705572037,1.12712762166695e-05,0.000120603803306166,"pdam_00015911"," TRDMT1: tRNA (cytosine(38)-C(5))-methyltransferase (Homo sapiens)","K15336","PF00145"
"pdam_00021994",34.504323136443,1.3611168014774,0.484902816643954,2.80698885376205,0.00500069719851204,0.0200438015690884,"pdam_00021994"," ANGPTL7: Angiopoietin-related protein 7 (Bos taurus)","","PF00147"
"pdam_00015720",17.4215137168941,1.35971811218313,0.544848606796884,2.49558885756685,0.0125748256210632,0.0416485359222448,"pdam_00015720"," exog: Nuclease EXOG%2C mitochondrial (Xenopus laevis)","","PF01223"
"pdam_00009903",293.056631842084,1.35829393030347,0.536945296142406,2.52966911166167,0.0114170139856893,0.0387183578170713,"pdam_00009903"," unknown function","",""
"pdam_00013167",15.1026605089489,1.35751468948852,0.46189668619547,2.93900071176098,0.00329272317914852,0.0142262700678055,"pdam_00013167"," Mfge8: Lactadherin (Rattus norvegicus)","","PF00754"
"pdam_00008943",13.209239478809,1.35737832164316,0.494018904058698,2.74762425180774,0.00600287591216967,0.0231511171397037,"pdam_00008943"," unknown function","",""
"pdam_00012182",31.5087900000651,1.35687642333399,0.469397679869074,2.89067560732821,0.0038441469410667,0.0161214823321726,"pdam_00012182"," unknown function","",""
"pdam_00001743",325.271935297038,1.35641342521943,0.191418600960674,7.0861108503144,1.37933341279669e-12,9.05834114685074e-11,"pdam_00001743"," EPHX2: Bifunctional epoxide hydrolase 2 (Sus scrofa)","K08726","PF00561, PF13419"
"pdam_00000855",2663.49331122143,1.35343169715693,0.347101629718034,3.89923751800413,9.64960813201368e-05,0.000757514063856061,"pdam_00000855"," calua: Calumenin-A (Salmo salar)","","PF13202, PF13833"
"pdam_00012450",9.15431371093006,1.35269436808784,0.437022340009537,3.09525221996277,0.0019664559893349,0.00934111044662586,"pdam_00012450"," Ovch2: Ovochymase-2 (Mus musculus)","","PF00089, PF01549"
"pdam_00022727",493.668520697692,1.35249264587394,0.168441822594563,8.02943488167646,9.79226692264651e-16,1.15609263696301e-13,"pdam_00022727"," unknown function","","PF00531"
"pdam_00022081",68.7546346009996,1.35108283228141,0.247441927031869,5.46020170667116,4.75593935371983e-08,1.02541894423876e-06,"pdam_00022081"," unknown function","",""
"pdam_00001067",18.4376455575364,1.35104509949295,0.352910670755496,3.82829200545478,0.000129035611458752,0.000962955743894063,"pdam_00001067"," TACR2: Substance-K receptor (Oryctolagus cuniculus)","","PF00001"
"pdam_00016311",102.894733634944,1.35088179161756,0.495943002106258,2.72386501247199,0.0064522872404065,0.0245109935569672,"pdam_00016311"," unknown function","",""
"pdam_00005517",17.6574405801793,1.35016335807661,0.321641207336442,4.19773128343073,2.6960226300893e-05,0.000255787429215922,"pdam_00005517"," unknown function","",""
"pdam_00021563",11.7178872243408,1.34998634902154,0.435067663790042,3.10293423616292,0.00191612214481792,0.00914127284298494,"pdam_00021563"," unknown function","",""
"pdam_00020686",14.7240793910631,1.34911597333188,0.441921786687284,3.05283879178047,0.00226687681930297,0.0105301539252104,"pdam_00020686"," DDB_G0281931: Putative leucine-rich repeat-containing protein DDB_G0281931 (Dictyostelium discoideum)","",""
"pdam_00005846",420.759740366651,1.34758100568018,0.250216830753465,5.3856529219968,7.2182133761746e-08,1.48135502051083e-06,"pdam_00005846"," URM1: Ubiquitin-related modifier 1 (Gallus gallus)","K12161","PF09138"
"pdam_00012238",273.261098373378,1.34410964129727,0.267101916905133,5.03219766024616,4.84888939638929e-07,7.99838388266255e-06,"pdam_00012238"," CML19: Calcium-binding protein CML19 (Arabidopsis thaliana)","","PF13499"
"pdam_00020781",85.0450900303521,1.34341955833526,0.256994409352491,5.22742717135391,1.71885068418409e-07,3.16024909257469e-06,"pdam_00020781"," FGFR: Fibroblast growth factor receptor (Strongylocentrotus purpuratus)","","PF07714"
"pdam_00014914",127.978015381559,1.34285117038933,0.292143206703296,4.59655107350534,4.29541719887295e-06,5.20577811039879e-05,"pdam_00014914"," Tret1: Facilitated trehalose transporter Tret1 (Bombyx mori)","K08145","PF000833"
"pdam_00007487",187.844108465264,1.34258725260315,0.453881125961681,2.95801516257916,0.00309626893396461,0.0135080115522662,"pdam_00007487"," Wnt2b: Protein Wnt-2b (Mus musculus)","K00182","PF00110"
"pdam_00021826",100.78332506172,1.34218199534775,0.420618309078277,3.19097377926544,0.00141794148080332,0.00713725514229502,"pdam_00021826"," trim71: E3 ubiquitin-protein ligase TRIM71 (Danio rerio)","","PF00630, PF00643, PF01436, PF134458"
"pdam_00018041",557.438870954034,1.34076744187372,0.324614218984246,4.13034107399585,3.62225430344499e-05,0.000328393762669959,"pdam_00018041"," Mmp17: Matrix metalloproteinase-17 (Mus musculus)","K07998","PF00045, PF00413, PF01471"
"pdam_00017743",19.3447662984839,1.34074239563806,0.332752911224055,4.02924317237689,5.59567121567497e-05,0.000473666823528887,"pdam_00017743"," unknown function","",""
"pdam_00022636",844.786514211973,1.33956473509868,0.225896075595029,5.930004457006,3.02926457645113e-09,8.87866040085363e-08,"pdam_00022636"," fgfr2: Fibroblast growth factor receptor 2 (Danio rerio)","","PF07714"
"pdam_00024534",17.4710469095753,1.33904392340943,0.492476836028278,2.71899879435658,0.0065479846770139,0.0248117378268026,"pdam_00024534"," unknown function","",""
"pdam_00003225",134.403970900549,1.33574404089056,0.426150303128794,3.13444348410298,0.00172180417192236,0.00836401447910986,"pdam_00003225"," GRDP2: Glycine-rich domain-containing protein 2 (Arabidopsis thaliana)","","PF07173"
"pdam_00025318",644.662450363316,1.33504127576478,0.243561906619343,5.48132215868748,4.22158948440745e-08,9.17442637175e-07,"pdam_00025318"," NPHP3: Nephrocystin-3 (Homo sapiens)","","PF00004, PF13424"
"pdam_00006275",55.7116300019888,1.33425809753857,0.241595065541079,5.52270425950278,3.33821363151248e-08,7.47098609864055e-07,"pdam_00006275"," guaD: Guanine deaminase (Bacillus subtilis (strain 168))","","PF00383"
"pdam_00012210",101.88791785396,1.33396497384189,0.469449729033485,2.84155020514826,0.00448947825432358,0.0182735590770114,"pdam_00012210"," unknown function","",""
"pdam_00008198",6.88550396921682,1.33394905873995,0.536871346856909,2.48467173103855,0.0129670947308579,0.0426586561942672,"pdam_00008198"," Tnfrsf19: Tumor necrosis factor receptor superfamily member 19 (Mus musculus)","K05155","PF00020"
"pdam_00013653",21.3508221229839,1.33363155630434,0.355032718948157,3.75636240021891,0.000172400991496078,0.00123567763857097,"pdam_00013653"," unknown function","","PF12661"
"pdam_00017924",187.279317037915,1.33239140547323,0.271846553085098,4.90126282769583,9.52225599718942e-07,1.43140350344017e-05,"pdam_00017924"," PEX11G: Peroxisomal membrane protein 11C (Homo sapiens)","K13353","PF05648"
"pdam_00011102",113.192586303835,1.33190498812751,0.429055406132098,3.10427270951911,0.0019074742407227,0.00910828701858385,"pdam_00011102"," Parp14: Poly [ADP-ribose] polymerase 14 (Mus musculus)","","PF00644, PF016619"
"pdam_00003584",8.97684109454208,1.33140517169303,0.46303363844586,2.87539621562227,0.00403520779619696,0.016748941701971,"pdam_00003584"," unknown function","",""
"pdam_00002823",125.207572857385,1.32992939316679,0.5375733488788,2.4739496404362,0.0133628531601583,0.0436395274531043,"pdam_00002823"," ANXA6: Annexin A6 (Gallus gallus)","","PF00191"
"pdam_00025862",45.7793403089453,1.32986190337014,0.386157762432798,3.44383056031813,0.000573535011909983,0.00335920799199785,"pdam_00025862"," Ddx24: ATP-dependent RNA helicase DDX24 (Mus musculus)","",""
"pdam_00020035",7.51772025867233,1.32794429330688,0.537381028474049,2.47114100227491,0.0134682702904873,0.0438679014498746,"pdam_00020035"," unknown function","",""
"pdam_00011356",46.6002299672103,1.327114506132,0.403912830962448,3.2856458235549,0.00101748859993849,0.00541603924207379,"pdam_00011356"," unknown function","","PF01370"
"pdam_00009940",174.91930700385,1.32696351904509,0.273693176694545,4.84836171318236,1.24485263158149e-06,1.79105952039666e-05,"pdam_00009940"," PHYH: Phytanoyl-CoA dioxygenase%2C peroxisomal (Homo sapiens)","K00477","PF05721"
"pdam_00025813",146.413746806933,1.32585316402195,0.284002099378437,4.66846254631109,3.0346208398794e-06,3.84635446019696e-05,"pdam_00025813"," DDX24: ATP-dependent RNA helicase DDX24 (Homo sapiens)","",""
"pdam_00017265",25.5975717601428,1.32473604473897,0.427293772937836,3.10029335468855,0.00193329062433742,0.00920645875151846,"pdam_00017265"," mshA: D-inositol 3-phosphate glycosyltransferase (Segniliparus rotundus (strain ATCC BAA-972 / CDC 1076 / CIP 108378 / DSM 44985 / JCM 13578))","","PF00534"
"pdam_00017934",343.812875873409,1.32470689611381,0.438826878319381,3.01874602847294,0.00253823214715128,0.0115257019387174,"pdam_00017934"," fibcd1-a: Fibrinogen C domain-containing protein 1-A (Xenopus laevis)","","PF00147"
"pdam_00002301",98.91361857108,1.32392128020267,0.282926237426327,4.67938672724695,2.87734269416027e-06,3.67359396827328e-05,"pdam_00002301"," ADGRL3: Adhesion G protein-coupled receptor L3 (Homo sapiens)","","PF00002, PF16489"
"pdam_00022603",18.2592900252294,1.32377208517051,0.285245184764065,4.6408218468804,3.47026217220881e-06,4.32547802781543e-05,"pdam_00022603"," SLC35E1: Solute carrier family 35 member E1 (Homo sapiens)","","PF03151"
"pdam_00017133",1337.18131742768,1.32175286679487,0.179203853096243,7.37569446168666,1.63490571001897e-13,1.26314498147238e-11,"pdam_00017133"," nphp3: Nephrocystin-3 (Danio rerio)","","PF13424"
"pdam_00008638",130.144526020281,1.32170835086811,0.272557540051112,4.84928191904086,1.23909212382704e-06,1.78809572783363e-05,"pdam_00008638"," unknown function","",""
"pdam_00013371",182.614070526311,1.31770167855549,0.276085272505332,4.77280684550112,1.81676011434024e-06,2.470976235002e-05,"pdam_00013371"," unknown function","",""
"pdam_00014358",251.956121426925,1.31698179134496,0.197039570965498,6.68384418871659,2.32754276617377e-11,1.11166616434413e-09,"pdam_00014358"," SLC35F6: Solute carrier family 35 member F6 (Homo sapiens)","","PF08627"
"pdam_00025690",310.130155340274,1.31636348731935,0.232822178702114,5.65394368636837,1.56807605050719e-08,3.82944007484262e-07,"pdam_00025690"," Sel1l: Protein sel-1 homolog 1 (Mus musculus)","K14026","PF08238"
"pdam_00007878",26.8660880758065,1.31513716339459,0.3675049874901,3.57855596022359,0.000345497897494141,0.00221023997438032,"pdam_00007878"," unknown function","",""
"pdam_00005047",1041.18893044145,1.31458948813079,0.207925885952193,6.3223945499169,2.57540770535542e-10,9.6646773085793e-09,"pdam_00005047"," AGRN: Agrin (Homo sapiens)","","PF00050, PF076485"
"pdam_00017362",50.4669775545872,1.31421711455002,0.311670998163077,4.21668080217838,2.47924520014265e-05,0.000237580200095749,"pdam_00017362"," Foxb1: Forkhead box protein B1 (Mus musculus)","","PF00250"
"pdam_00011499",10.5948507271894,1.31418623994717,0.380411851531775,3.45464063397457,0.00055102675247475,0.00324455791629501,"pdam_00011499"," unknown function","","PF00092"
"pdam_00012132",45.0937272483701,1.31259331615664,0.322667973963768,4.06793801080498,4.74309945093016e-05,0.000413761519705829,"pdam_00012132"," HOP2: Hsp70-Hsp90 organizing protein 2 (Arabidopsis thaliana)","","PF00931, PF01753, PF132292"
"pdam_00021637",45.6209613280304,1.31206611401541,0.340057783063584,3.8583622530118,0.000114149372793858,0.000868204512943513,"pdam_00021637"," SLC16A2: Monocarboxylate transporter 8 (Rattus norvegicus)","","PF076903"
"pdam_00016220",28.8872875673304,1.31119919310551,0.300366193823138,4.36533544742913,1.2692782286616e-05,0.000133169655393527,"pdam_00016220"," unknown function","","PF00531"
"pdam_00017881",58.2181272991469,1.3101530977877,0.379498635425484,3.45232624174996,0.000555775303633335,0.00327068552390214,"pdam_00017881"," OPN4: Melanopsin (Podarcis siculus)","","PF00001"
"pdam_00023312",13.3992941379466,1.30578917955355,0.433722477361308,3.01065600173121,0.00260683999407517,0.0117863043191673,"pdam_00023312"," ADAMTS7: A disintegrin and metalloproteinase with thrombospondin motifs 7 (Homo sapiens)","","PF00090"
"pdam_00001542",86.2358117617707,1.30320918520091,0.217076755643477,6.00344878629603,1.93169715738127e-09,6.00512067490642e-08,"pdam_00001542"," Kiaa0895l: Uncharacterized protein KIAA0895-like (Mus musculus)","","PF08014"
"pdam_00000625",123.846636890611,1.30219311162392,0.383369944534913,3.39670109821383,0.00068203422124316,0.00389165059989818,"pdam_00000625"," GALT3: Hydroxyproline O-galactosyltransferase GALT3 (Arabidopsis thaliana)","","PF01762"
"pdam_00001636",26.5455430428677,1.30114833857945,0.40564326139776,3.20761728937879,0.00133839472934735,0.00679380802831755,"pdam_00001636"," ECE2: Endothelin-converting enzyme 2 (Homo sapiens)","","PF01431, PF05649"
"pdam_00013434",216.823969640156,1.30069691349539,0.198440506965531,6.55459378422832,5.57935422877035e-11,2.50534463926515e-09,"pdam_00013434"," RSPH10B2: Radial spoke head 10 homolog B2 (Homo sapiens)","","PF02493"
"pdam_00006547",18.6379536293282,1.29964335917816,0.372755066186023,3.48658804956274,0.000489224308907243,0.00293241553099992,"pdam_00006547"," unknown function","","PF00241"
"pdam_00007817",405.331456274131,1.29889299917884,0.300302857845217,4.32527685050642,1.52340414473462e-05,0.000155645560836411,"pdam_00007817"," Uncharacterized skeletal organic matrix protein 5 (Acropora millepora)","",""
"pdam_00001096",1378.08863279603,1.29862242947934,0.194802402620244,6.66635735500106,2.62230311538162e-11,1.24116441373299e-09,"pdam_00001096"," SE_0175: Accumulation-associated protein (Staphylococcus epidermidis (strain ATCC 12228))","","PF04505"
"pdam_00022704",189.280909516607,1.29826378674409,0.442040762484909,2.93697752995894,0.00331428117128299,0.0142988336716305,"pdam_00022704"," BP10: Blastula protease 10 (Paracentrotus lividus)","","PF00059, PF00090, PF01400"
"pdam_00013458",34.3607488505035,1.29578057880736,0.399819391264866,3.24091479082101,0.00119146792438603,0.0061747714996233,"pdam_00013458"," kctd6: BTB/POZ domain-containing protein KCTD6 (Danio rerio)","","PF02214, PF07534"
"pdam_00000735",124.993247347913,1.29501225692042,0.258711199914119,5.0056288917925,5.56799398843381e-07,8.95266975263478e-06,"pdam_00000735"," b4gat1: Beta-1%2C4-glucuronyltransferase 1 (Danio rerio)","K21032","PF13896"
"pdam_00000807",664.409883763931,1.29474079326265,0.415970926323629,3.11257520977638,0.00185462751510166,0.00889433985163427,"pdam_00000807"," FST: Follistatin (Equus caballus)","K04661","PF076485"
"pdam_00011346",67.1526205128999,1.29344212615581,0.308711318428137,4.18981115671955,2.7918670401636e-05,0.000263217074244226,"pdam_00011346"," unknown function","",""
"pdam_00014777",26.8339501564995,1.29337914222053,0.519750626782275,2.48846095718579,0.0128297323223451,0.0423061077599377,"pdam_00014777"," unknown function","",""
"pdam_00007871",191.381207552896,1.29160896897713,0.370556744720693,3.48559022977891,0.000491052584178723,0.00294253494625488,"pdam_00007871"," rhbg-b: Ammonium transporter Rh type B-B (Xenopus laevis)","K06580","PF00909"
"pdam_00018331",85.8093942769256,1.29148896656554,0.394502431324626,3.27371611431921,0.00106143189321677,0.00561298219324367,"pdam_00018331"," Svep1: Sushi%2C von Willebrand factor type A%2C EGF and pentraxin domain-containing protein 1 (Rattus norvegicus)","K17495","PF00008, PF00084, PF00092, PF00354, PF00431, PF00754, PF02494, PF07699, PF12661, PF12662, PF14670"
"pdam_00002463",138.364203574587,1.29047768895019,0.244936572057787,5.26861986394476,1.37453275900778e-07,2.60467140942727e-06,"pdam_00002463"," ADAMTS16: A disintegrin and metalloproteinase with thrombospondin motifs 16 (Homo sapiens)","","PF00090"
"pdam_00008650",729.317736065223,1.28938961209376,0.250941498888622,5.13820797996448,2.77370803466861e-07,4.84937390587028e-06,"pdam_00008650"," unknown function","",""
"pdam_00020671",3530.29373242434,1.28915783946578,0.292864848428517,4.4018865575137,1.07313665791253e-05,0.000115414364718689,"pdam_00020671"," unknown function","",""
"pdam_00025495",18.4503532424547,1.28915594495953,0.397027926184033,3.24701578891448,0.00116621919899364,0.00607086858232632,"pdam_00025495"," unknown function","",""
"pdam_00022384",284.042017982901,1.28895982680799,0.170848799580745,7.54444766349565,4.5420839076984e-14,4.0445717508594e-12,"pdam_00022384"," Fbxo4: F-box only protein 4 (Mus musculus)","K10291","PF00025, PF12937"
"pdam_00002464",240.128540983697,1.28809763790434,0.302866557893829,4.25302036270341,2.10906390126447e-05,0.00020547973057521,"pdam_00002464"," unknown function","",""
"pdam_00018687",252.095107200329,1.28783384057632,0.371737154829541,3.46436675442587,0.000531481364513289,0.00314799348231307,"pdam_00018687"," unknown function","","PF00020, PF17217"
"pdam_00014063",37.6103686666805,1.28683569189126,0.425763050103819,3.02242219370016,0.00250760537706869,0.0114038794631245,"pdam_00014063"," unknown function","","PF13469"
