"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IDGeneInfo"
"pdam_00001465",916.472748273843,1.42786300052853,0.407951357070955,3.50008150672774,0.000465115919338989,0.0039286218026161,"pdam_00001465 Moxd1: DBH-like monooxygenase protein 1 (Mus musculus)"
"pdam_00017924",187.279317037915,1.42766809143034,0.283363100270121,5.03829923539581,4.69686734741883e-07,1.65334451098839e-05,"pdam_00017924 PEX11G: Peroxisomal membrane protein 11C (Homo sapiens)"
"pdam_00008943",13.209239478809,1.42749004069338,0.525629266148386,2.71577351686198,0.0066121133721314,0.029882486562439,"pdam_00008943 unknown function"
"pdam_00012249",1271.32427501768,1.42725577011553,0.200025887795576,7.13535525748632,9.65374978353652e-13,2.98343458383853e-10,"pdam_00012249 urod: Uroporphyrinogen decarboxylase (Danio rerio)"
"pdam_00015522",216.585283414203,1.42698873275477,0.215505059205591,6.62160200792978,3.55326683790288e-11,7.04451911306878e-09,"pdam_00015522 Soat1: Sterol O-acyltransferase 1 (Mus musculus)"
"pdam_00009089",67.4865936413932,1.42649134203151,0.268402543944172,5.31474598217007,1.06806213696465e-07,5.11283048025335e-06,"pdam_00009089 PIGN: GPI ethanolamine phosphate transferase 1 (Homo sapiens)"
"pdam_00020132",358.722737814927,1.42535804694139,0.275951029172496,5.16525722413741,2.40108494319777e-07,9.75759349148023e-06,"pdam_00020132 unknown function"
"pdam_00005846",420.759740366651,1.42459844658935,0.26065538087312,5.46544806332931,4.61738974148428e-08,2.61548370397014e-06,"pdam_00005846 URM1: Ubiquitin-related modifier 1 (Gallus gallus)"
"pdam_00024146",159.767592187692,1.4240725449238,0.25667269367776,5.54820430844761,2.88618494741727e-08,1.84356160091106e-06,"pdam_00024146 nol6: Nucleolar protein 6 (Xenopus laevis)"
"pdam_00022281",16.9679820719867,1.42369791162801,0.482215653045552,2.95240916099735,0.00315304826260517,0.0170996927067478,"pdam_00022281 Edil3: EGF-like repeat and discoidin I-like domain-containing protein 3 (Mus musculus)"
"pdam_00003387",44.2998343985801,1.42349036269795,0.440104337059458,3.23443838842614,0.00121882214455257,0.00819633515768711,"pdam_00003387 Pik3ap1: Phosphoinositide 3-kinase adapter protein 1 (Mus musculus)"
"pdam_00012611",1966.44745593294,1.42259095871338,0.355481668648206,4.00186868741526,6.28441749261215e-05,0.000834283219249806,"pdam_00012611 unknown function"
"pdam_00011335",1990.85295800274,1.4216426961526,0.327939581051814,4.33507505130336,1.45710400465915e-05,0.000263747120223187,"pdam_00011335 unknown function"
"pdam_00002800",49.1330198841412,1.41858974065079,0.46640216977402,3.04155905050382,0.00235356395767721,0.0136554794507417,"pdam_00002800 TNR: Tenascin-R (Homo sapiens)"
"pdam_00007682",844.769637426893,1.41771484278241,0.312781556126669,4.53260371339885,5.82610543771696e-06,0.000124553006890765,"pdam_00007682 PSME4: Proteasome activator complex subunit 4 (Bos taurus)"
"pdam_00013526",280.395282296401,1.41661438721346,0.25182612728594,5.62536700413514,1.85113981798744e-08,1.31424673226371e-06,"pdam_00013526 unknown function"
"pdam_00002045",88.3301740046679,1.41480549586331,0.367161002557111,3.85336537924732,0.000116505331972852,0.00134303870071832,"pdam_00002045 unknown function"
"pdam_00021109",9.5520345749674,1.41224072607943,0.452691470569387,3.11965393185594,0.00181063627626833,0.0111161324410689,"pdam_00021109 Traf3: TNF receptor-associated factor 3 (Mus musculus)"
"pdam_00013652",12.0346888808486,1.41206161317903,0.360478146136101,3.91719062116431,8.95869080715004e-05,0.00109454650559484,"pdam_00013652 eys: Protein eyes shut (Drosophila melanogaster)"
"pdam_00013286",365.359130714409,1.40921150875376,0.355408266725801,3.96504988962727,7.33805978568659e-05,0.000937642202938081,"pdam_00013286 ARFRP1: ADP-ribosylation factor-related protein 1 (Pongo abelii)"
"pdam_00018125",225.861039069934,1.40906694306229,0.542740478835551,2.59620757619819,0.00942591015142763,0.0391550705341474,"pdam_00018125 unknown function"
"pdam_00012767",216.587029559185,1.40404688361928,0.17750179067482,7.91004348903421,2.57298995789976e-15,1.77098601114247e-12,"pdam_00012767 spns1: Protein spinster homolog 1 (Danio rerio)"
"pdam_00001542",86.2358117617707,1.40369009158596,0.227655038362739,6.16586437832034,7.00991474692745e-10,8.46628496590116e-08,"pdam_00001542 Kiaa0895l: Uncharacterized protein KIAA0895-like (Mus musculus)"
"pdam_00011101",17.0922994343304,1.40368551073293,0.393532223129277,3.56688837211639,0.000361245270633994,0.00323045504781847,"pdam_00011101 Dtx3l: E3 ubiquitin-protein ligase DTX3L (Mus musculus)"
"pdam_00023091",1562.89708845286,1.40310494985915,0.316789111702638,4.42914512534196,9.46073471745719e-06,0.000183919833568328,"pdam_00023091 UBE4A: Ubiquitin conjugation factor E4 A (Homo sapiens)"
"pdam_00001152",350.31915678595,1.40128150144379,0.424347350870853,3.30220395760233,0.000959282898190538,0.00685691500186196,"pdam_00001152 unknown function"
"pdam_00007306",302.378133503631,1.40108222915114,0.451473076474502,3.10335721476908,0.00191338538789051,0.0116179699296501,"pdam_00007306 Pirin-like protein (Solanum lycopersicum)"
"pdam_00007907",115.698362344326,1.39694329787922,0.3507450195968,3.98278869215329,6.81113108388062e-05,0.000886632222022971,"pdam_00007907 Csmd1: CUB and sushi domain-containing protein 1 (Mus musculus)"
"pdam_00002312",26.535001865286,1.39673188679034,0.314233887143932,4.44487989339794,8.79409832659872e-06,0.000172556467164773,"pdam_00002312 cyp15: Peptidyl-prolyl cis-trans isomerase cyp15 (Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880))"
"pdam_00009254",15.8217585521256,1.39553590591327,0.379057977714308,3.68158959304393,0.000231784309474723,0.00227913155664399,"pdam_00009254 unknown function"
"pdam_00020338",188.919765751734,1.39535172329138,0.234638797743984,5.946807334113,2.7342291689899e-09,2.59999212607796e-07,"pdam_00020338 C1D: Nuclear nucleic acid-binding protein C1D (Cricetulus griseus)"
"pdam_00006987",175.100610914498,1.39513408188955,0.265831489498833,5.24818968783483,1.53601099538761e-07,6.73888748811494e-06,"pdam_00006987 unknown function"
"pdam_00017283",101.126209742157,1.38998396267424,0.3002376430669,4.62961255782481,3.66350547042993e-06,8.6796581128619e-05,"pdam_00017283 NLRC3: Protein NLRC3 (Homo sapiens)"
"pdam_00016235",91.6491095256172,1.38774680651628,0.505875850493093,2.74325569240674,0.00608332963140632,0.0281187723067027,"pdam_00016235 unknown function"
"pdam_00010705",9.41113695460786,1.38704740379732,0.546587576201074,2.53764897738374,0.0111599857840272,0.0444726643382955,"pdam_00010705 Adra1b: Alpha-1B adrenergic receptor (Rattus norvegicus)"
"pdam_00010429",1313.19494135322,1.38627597713564,0.538760737667147,2.57308278093586,0.0100797095454323,0.0411151195840953,"pdam_00010429 At3g07570: Cytochrome b561 and DOMON domain-containing protein At3g07570 (Arabidopsis thaliana)"
"pdam_00007581",137.99097007813,1.38597784139149,0.371376756431519,3.73199942481338,0.000189965935490686,0.00196850795578736,"pdam_00007581 unknown function"
"pdam_00025891",20.7992463490422,1.3858319433524,0.371190540827097,3.73347860714459,0.000188853241291488,0.00196181456536857,"pdam_00025891 unknown function"
"pdam_00015661",207.403958096439,1.38381960421661,0.273992295340611,5.05057852994123,4.40473979479945e-07,1.57961786327151e-05,"pdam_00015661 RET: Proto-oncogene tyrosine-protein kinase receptor Ret (Homo sapiens)"
"pdam_00003225",134.403970900549,1.38276864060169,0.444042151760657,3.1140481486249,0.00184539372559915,0.0112812165011728,"pdam_00003225 GRDP2: Glycine-rich domain-containing protein 2 (Arabidopsis thaliana)"
"pdam_00001426",8926.32909564632,1.37871421785737,0.421158613016242,3.27362227732525,0.00106178439937709,0.0073496044640677,"pdam_00001426 Alas1: 5-aminolevulinate synthase%2C nonspecific%2C mitochondrial (Rattus norvegicus)"
"pdam_00023914",13.806766214162,1.37864514581551,0.389118017644729,3.54300002390081,0.00039560266652975,0.00346399584880112,"pdam_00023914 TTC28: Tetratricopeptide repeat protein 28 (Homo sapiens)"
"pdam_00019759",314.523142816281,1.37485531093982,0.405070543041734,3.39411328361679,0.000688512051405192,0.00530975440744224,"pdam_00019759 FAXDC2: Fatty acid hydroxylase domain-containing protein 2 (Macaca fascicularis)"
"pdam_00016295",90.0039761721979,1.37210465202869,0.219935908746145,6.23865679711447,4.41344099002732e-10,5.91711303282999e-08,"pdam_00016295 unknown function"
"pdam_00014561",83.9471959191716,1.37023371095345,0.324658640415369,4.22053671265417,2.43721359858485e-05,0.000391874856727319,"pdam_00014561 unknown function"
"pdam_00017269",42.6619678205662,1.36880090678233,0.226145413116175,6.05274671690624,1.42396669047443e-09,1.49623300001601e-07,"pdam_00017269 Galr2: Galanin receptor type 2 (Mus musculus)"
"pdam_00010430",6.56959417785645,1.36837332532294,0.510827317232642,2.67873952539572,0.00738998560712208,0.0325168650614888,"pdam_00010430 unknown function"
"pdam_00025051",90.14609710337,1.36806117220924,0.501825676564716,2.7261681418424,0.00640743486871489,0.0292095785442043,"pdam_00025051 Hspa12a: Heat shock 70 kDa protein 12A (Mus musculus)"
"pdam_00010710",145.563799137953,1.36805185301611,0.354042385232329,3.86409060067306,0.000111503832520514,0.00130108441999923,"pdam_00010710 KEAP1: Kelch-like ECH-associated protein 1 (Pongo abelii)"
"pdam_00017997",96.4823378243648,1.36696455123647,0.496091301499988,2.75546970306333,0.0058607932096932,0.0273881630646437,"pdam_00017997 Fat4: Protocadherin Fat 4 (Mus musculus)"
"pdam_00019552",437.554231112433,1.36594440620022,0.218588207892332,6.24893913249443,4.1324991132974e-10,5.67610907620554e-08,"pdam_00019552 NPY1R: Neuropeptide Y receptor type 1 (Sus scrofa)"
"pdam_00012541",575.930188627284,1.36590406651349,0.233624492788896,5.84657905602273,5.01785149305915e-09,4.39375621360991e-07,"pdam_00012541 ACSF2: Acyl-CoA synthetase family member 2%2C mitochondrial (Macaca fascicularis)"
"pdam_00002490",10.8891746675524,1.36536385320113,0.46019823186536,2.96690373552021,0.00300815126718978,0.0164840414289422,"pdam_00002490 unknown function"
"pdam_00011604",12.5991548408407,1.3637685855604,0.430013600896114,3.17145453706212,0.00151677607628267,0.00970025844281202,"pdam_00011604 trim71: E3 ubiquitin-protein ligase TRIM71 (Xenopus tropicalis)"
"pdam_00018725",310.625680297871,1.3635747761048,0.379231541059567,3.59562596585451,0.000323612490255302,0.00296456690615308,"pdam_00018725 Coadhesin (Fragment) (Acropora millepora)"
"pdam_00014023",1099.89364056938,1.36317922816745,0.37012450562184,3.68302883884221,0.000230479073752379,0.00226862657372658,"pdam_00014023 TBK1: Serine/threonine-protein kinase TBK1 (Homo sapiens)"
"pdam_00006914",12.7361909166881,1.36221760417434,0.536796967825308,2.53767753140076,0.0111590753748374,0.0444726643382955,"pdam_00006914 Dmbt1: Deleted in malignant brain tumors 1 protein (Mus musculus)"
"pdam_00013361",747.686862460817,1.36121320501331,0.366027116686867,3.71888623262253,0.000200103145618533,0.00204873113318889,"pdam_00013361 MIB2: E3 ubiquitin-protein ligase MIB2 (Gallus gallus)"
"pdam_00008886",253.015283745699,1.36105212949329,0.192422402116858,7.07325194218665,1.51344345111871e-12,4.47957945426191e-10,"pdam_00008886 CASP7: Caspase-7 (Homo sapiens)"
"pdam_00015164",83.6220536674848,1.36000479678768,0.321944434610771,4.2243463485614,2.39635277801602e-05,0.000387081888009275,"pdam_00015164 Creatinase (Bacillus sp. (strain B-0618))"
"pdam_00025495",18.4503532424547,1.35834343037258,0.42024993623624,3.23222757042608,0.00122829194047133,0.00824477647050387,"pdam_00025495 unknown function"
"pdam_00025481",84.949265189747,1.35667924086119,0.303088576719884,4.47618071107655,7.59901716884478e-06,0.000154368443793117,"pdam_00025481 unknown function"
"pdam_00021143",2572.95226489198,1.35576834067577,0.423359396920818,3.20240521537151,0.0013628514173405,0.00895010079231579,"pdam_00021143 MCM8: DNA helicase MCM8 (Gallus gallus)"
"pdam_00017029",124.450644346601,1.35513414285111,0.390964741746395,3.46612877876884,0.000528010312744714,0.00432535084830013,"pdam_00017029 CG4766: Protein mab-21-like (Drosophila melanogaster)"
"pdam_00016917",96.5761207523147,1.35122331683976,0.390012339213698,3.46456555596152,0.000531088679383988,0.00434104573988896,"pdam_00016917 Tbc1d10b: TBC1 domain family member 10B (Mus musculus)"
"pdam_00024699",19.4080603325623,1.34926337248603,0.377723742769584,3.57209044523605,0.000354143053064713,0.00317504959904222,"pdam_00024699 unknown function"
"pdam_00022306",279.173265843636,1.34783475641462,0.283698654216423,4.7509381394048,2.02475072323381e-06,5.42039954761254e-05,"pdam_00022306 unknown function"
"pdam_00002940",245.678423882058,1.34724621373182,0.36353016025318,3.70600946230578,0.000210550436108365,0.00213136677014321,"pdam_00002940 unknown function"
"pdam_00014717",292.66088803277,1.34627359835925,0.41400197969801,3.25185304510205,0.00114655285226348,0.00781537729170192,"pdam_00014717 tf: Serotransferrin (Oncorhynchus kisutch)"
"pdam_00017372",113.299057840752,1.34520100779971,0.395355585431135,3.40250917748579,0.000667701127018392,0.00518459400857235,"pdam_00017372 unknown function"
"pdam_00021630",435.599542882623,1.34359907979677,0.42853964456126,3.13529704158959,0.00171680178077888,0.0106804586806004,"pdam_00021630 unknown function"
"pdam_00019755",59.6562509610327,1.33891705301539,0.333935755277155,4.00950491780712,6.08461859185707e-05,0.000814292229912356,"pdam_00019755 unknown function"
"pdam_00007420",240.382345902374,1.33891314537964,0.279125631127535,4.79681188707416,1.61210864985691e-06,4.55355689203534e-05,"pdam_00007420 Trpm1: Transient receptor potential cation channel subfamily M member 1 (Rattus norvegicus)"
"pdam_00006235",414.155760796112,1.33690532071345,0.269187886105949,4.96643938942804,6.81933528673177e-07,2.28197979380045e-05,"pdam_00006235 unknown function"
"pdam_00004416",535.772560834631,1.33642744499245,0.485970318450378,2.75001866215602,0.00595918706785402,0.0276634230684675,"pdam_00004416 TRAF2: TNF receptor-associated factor 2 (Homo sapiens)"
"pdam_00007123",10.0312718604693,1.33634738181067,0.447958375284072,2.98319543855659,0.00285255779046834,0.015892497870279,"pdam_00007123 unknown function"
"pdam_00007444",684.812391842841,1.33612760971154,0.231807035297582,5.76396487706375,8.21605204942885e-09,6.51548429504707e-07,"pdam_00007444 Dennd5b: DENN domain-containing protein 5B (Mus musculus)"
"pdam_00000624",94.8856778918802,1.33567004488258,0.234784361257281,5.68892254036855,1.2784343870502e-08,9.45996431121828e-07,"pdam_00000624 Npffr2: Neuropeptide FF receptor 2 (Rattus norvegicus)"
"pdam_00021200",252.026298956356,1.33504737787609,0.340320885393751,3.92290757098684,8.74867209449552e-05,0.00107705532551742,"pdam_00021200 ZP domain-containing protein (Acropora millepora)"
"pdam_00019639",31.4607381375676,1.33495231366494,0.488710990874923,2.73157825093113,0.00630317707847413,0.0288523777617369,"pdam_00019639 unknown function"
"pdam_00022692",587.750994299372,1.33435457472969,0.363767497983169,3.66815227343766,0.000244309673300351,0.00237961079152365,"pdam_00022692 HGS: Hepatocyte growth factor-regulated tyrosine kinase substrate (Bos taurus)"
"pdam_00020053",11.3834137425508,1.33417420422094,0.424129500389633,3.14567650445271,0.00165703175748302,0.0103792913214622,"pdam_00020053 ADRB1: Beta-1 adrenergic receptor (Sus scrofa)"
"pdam_00007895",365.323743807839,1.33243150811281,0.209040517268501,6.37403468726292,1.84118918634746e-10,2.99942563961953e-08,"pdam_00007895 unknown function"
"pdam_00015515",17.378678751184,1.33108289784083,0.44952918730252,2.96106000553207,0.00306582201236185,0.0167085709517075,"pdam_00015515 Clec4a: C-type lectin domain family 4 member A (Mus musculus)"
"pdam_00018564",131.413517586376,1.33103840767537,0.37159303589543,3.58197888307556,0.000341001362442183,0.00308486596285944,"pdam_00018564 Ripk1: Receptor-interacting serine/threonine-protein kinase 1 (Mus musculus)"
"pdam_00012675",663.553242203573,1.33062016632035,0.321417644558128,4.13984791702903,3.47536146177792e-05,0.000517243067416877,"pdam_00012675 abcb6: ATP-binding cassette sub-family B member 6%2C mitochondrial (Xenopus tropicalis)"
"pdam_00014518",27.3743673084826,1.33038788250655,0.429450801137881,3.09788194359291,0.00194909056169875,0.0117938779597176,"pdam_00014518 unknown function"
"pdam_00005166",11.2662569085545,1.32894380205408,0.41106796290717,3.23290531486686,0.00122538169855341,0.00822991255835726,"pdam_00005166 unknown function"
"pdam_00016071",358.1451888945,1.32765306268099,0.242876175319367,5.46637833428993,4.5932343524331e-08,2.60883297071302e-06,"pdam_00016071 F5: Coagulation factor V (Mus musculus)"
"pdam_00009732",13.8164185063949,1.32727750489004,0.409924894458914,3.23785533113814,0.00120431862289395,0.0081143814876936,"pdam_00009732 trim71: E3 ubiquitin-protein ligase TRIM71 (Danio rerio)"
"pdam_00018905",17.8242943213108,1.32594071559284,0.356636602619847,3.71790417992013,0.00020088243149872,0.0020532803005572,"pdam_00018905 PDRG1: p53 and DNA damage-regulated protein 1 (Bos taurus)"
"pdam_00013983",88.9111658572007,1.32572985953066,0.402681779838046,3.29225191182937,0.00099388542722954,0.0070306494130622,"pdam_00013983 Toxin CrTX-A (Carybdea rastonii)"
"pdam_00015640",333.064420688573,1.32465883819506,0.298623112133352,4.43588853097052,9.16932888644157e-06,0.000179083128762611,"pdam_00015640 carm1: Histone-arginine methyltransferase CARM1 (Danio rerio)"
"pdam_00017130",19.05924096723,1.32262225514261,0.423539023730178,3.12278723101843,0.00179147205551056,0.0110160140982388,"pdam_00017130 unknown function"
"pdam_00007995",114.714485923305,1.32248074046107,0.45782386535665,2.8886234216533,0.00386932148860736,0.0200149429427821,"pdam_00007995 Profilin-2 (Acanthamoeba castellanii)"
"pdam_00019562",19.3248963966629,1.31908485850545,0.378944270589182,3.48094683277447,0.000499644659541747,0.00415513752286102,"pdam_00019562 GRM2: Metabotropic glutamate receptor 2 (Homo sapiens)"
"pdam_00019862",867.314927040967,1.31799473785289,0.429981437244302,3.06523636531789,0.0021749803355512,0.0128354989473767,"pdam_00019862 unknown function"
"pdam_00000909",9.2314612880916,1.31627641340856,0.517509907978254,2.54348060417013,0.0109754150216716,0.0438745190565778,"pdam_00000909 scnn1a: Amiloride-sensitive sodium channel subunit alpha (Neoceratodus forsteri)"
"pdam_00016584",128.198576475972,1.31623708248549,0.226106782280105,5.82130738942149,5.83890681553242e-09,4.89852552215816e-07,"pdam_00016584 diexf: Digestive organ expansion factor homolog (Xenopus tropicalis)"
"pdam_00004977",76.9273912472869,1.31560379108931,0.422024894471648,3.1173606304348,0.00182478202951324,0.0111899020572573,"pdam_00004977 unknown function"
"pdam_00004518",15.7510879334982,1.31539302902297,0.367432626759612,3.57995706756752,0.000343650663872631,0.00310067215630454,"pdam_00004518 unknown function"
"pdam_00002999",31.1481314909873,1.3143869914985,0.349203317266388,3.76395906484424,0.000167244272944059,0.00178227099184554,"pdam_00002999 unknown function"
"pdam_00017356",536.02119230071,1.31369025646629,0.313013651253784,4.19691042612447,2.70580887100005e-05,0.00042498186415595,"pdam_00017356 nrf-6: Nose resistant to fluoxetine protein 6 (Caenorhabditis elegans)"
"pdam_00014883",34.2728844715767,1.3107070699822,0.368500435055561,3.55686708968085,0.000375303914366994,0.00332644949828021,"pdam_00014883 UMOD: Uromodulin (Homo sapiens)"
"pdam_00021017",76.404178530845,1.30951109054682,0.483623133866793,2.70770978236022,0.00677492380570647,0.0304542332509107,"pdam_00021017 Uncharacterized skeletal organic matrix protein 5 (Acropora millepora)"
"pdam_00005749",186.061135239881,1.30914714723051,0.236641137604409,5.53220441924599,3.16231050968425e-08,1.98542339441737e-06,"pdam_00005749 Slc35b1: Solute carrier family 35 member B1 (Mus musculus)"
"pdam_00021426",31.2847376685811,1.30635186049319,0.360430346959076,3.62442250358435,0.000289607840123551,0.0027170128393734,"pdam_00021426 unknown function"
"pdam_00010192",144.431922399438,1.30529039265483,0.456616465239026,2.85861437776131,0.0042549568389178,0.021468887867913,"pdam_00010192 unknown function"
"pdam_00007904",35.0954831864916,1.30464107293632,0.372990826942444,3.49778326622934,0.000469142213168282,0.00395151246883024,"pdam_00007904 SACS: Sacsin (Homo sapiens)"
"pdam_00019860",700.465590718054,1.30424659180535,0.401612005669677,3.24752889204732,0.00116411844402481,0.00791132173957182,"pdam_00019860 unknown function"
"pdam_00009099",31.2709543446429,1.30414751820882,0.443171547271523,2.94276003556201,0.00325300460879832,0.0174811273231147,"pdam_00009099 unknown function"
"pdam_00023143",275.886172616194,1.30042925327103,0.363358387032919,3.57891629773559,0.000345021939798603,0.00310919213759333,"pdam_00023143 BTN1: Protein BTN1 (Yarrowia lipolytica (strain CLIB 122 / E 150))"
"pdam_00006326",206.621724833427,1.29895115131947,0.274619952312068,4.72999554614806,2.24524762775296e-06,5.83237069187002e-05,"pdam_00006326 unknown function"
"pdam_00005188",8.84381556767014,1.29889163373902,0.501526286222139,2.58987747885203,0.00960100964071703,0.0396298195640712,"pdam_00005188 mth2: G-protein coupled receptor Mth2 (Drosophila simulans)"
"pdam_00019048",100.160630565327,1.29747462043164,0.210782861774766,6.15550339105874,7.48393944575775e-10,8.88981589470103e-08,"pdam_00019048 SPAC25B8.10: Uncharacterized methyltransferase-like C25B8.10 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))"
"pdam_00018559",1072.2626347691,1.29524261163522,0.300158916199577,4.31518952705043,1.59466029486555e-05,0.000281527886663657,"pdam_00018559 CYBA: Cytochrome b-245 light chain (Homo sapiens)"
"pdam_00004419",35.0503524133021,1.29501734174013,0.332668435906272,3.89281699723685,9.90868984373338e-05,0.00118650209154448,"pdam_00004419 TRAF3: TNF receptor-associated factor 3 (Homo sapiens)"
"pdam_00003367",348.58912916616,1.29461388881175,0.441572358762352,2.93182728294025,0.00336974096244298,0.0179415014759917,"pdam_00003367 cyp17a1: Steroid 17-alpha-hydroxylase/17%2C20 lyase (Ictalurus punctatus)"
"pdam_00014143",9.38167602532077,1.29455014473861,0.452082500355369,2.86352633362494,0.00418953987804303,0.0211947955072398,"pdam_00014143 TTC28: Tetratricopeptide repeat protein 28 (Homo sapiens)"
"pdam_00014348",5605.80733443567,1.29386757277142,0.481647273656324,2.68633841306585,0.00722398805362288,0.0319268367921945,"pdam_00014348 unknown function"
"pdam_00005639",79.9868835601556,1.29374188908983,0.340412894766123,3.80050788022787,0.000144399825697355,0.00159211035520982,"pdam_00005639 Hmcn2: Hemicentin-2 (Mus musculus)"
"pdam_00010911",214.863766701682,1.2919109618966,0.230782578158426,5.59795705640196,2.16892457835286e-08,1.49864652606972e-06,"pdam_00010911 v1g229988: Cytosolic Fe-S cluster assembly factor NUBP2 homolog (Nematostella vectensis)"
"pdam_00020482",290.321336681279,1.29130125403711,0.350317205266072,3.68609144691122,0.000227724551597467,0.00225576042819215,"pdam_00020482 FBN1: Fibrillin-1 (Bos taurus)"
"pdam_00022118",330.3110197551,1.29100377876975,0.332429662464102,3.88353966129349,0.000102946730308556,0.00122227431493463,"pdam_00022118 HEPACAM2: HEPACAM family member 2 (Bos taurus)"
"pdam_00010148",1116.43635518596,1.29037917479429,0.342122049445094,3.77169251992739,0.000162143985277681,0.00173996006190303,"pdam_00010148 unknown function"
"pdam_00003861",16.1668139987034,1.28821188380141,0.356652543973089,3.61195204007465,0.000303900779052683,0.00282462400344632,"pdam_00003861 unknown function"
"pdam_00017078",2653.71967528422,1.28779126365232,0.394924102071883,3.26085761009826,0.00111075803790399,0.00761584997277399,"pdam_00017078 ABCA3: ATP-binding cassette sub-family A member 3 (Homo sapiens)"
"pdam_00017341",1800.60605958699,1.28697561718467,0.328448416509455,3.91834928255048,8.91574497610257e-05,0.00109186702023774,"pdam_00017341 Ectin (Fragment) (Acropora millepora)"
"pdam_00004950",13.042846682479,1.28671702476685,0.412450862235576,3.11968562216734,0.00181044150903547,0.0111161324410689,"pdam_00004950 unknown function"
"pdam_00009400",34.2099663239971,1.28610384762137,0.413622151191151,3.10936888635593,0.00187487476608794,0.0114204328143009,"pdam_00009400 Trim71: E3 ubiquitin-protein ligase TRIM71 (Mus musculus)"
"pdam_00011375",1175.45654969817,1.28605540714954,0.235533092776949,5.46018986965641,4.75625646470819e-08,2.66540612282247e-06,"pdam_00011375 ECI2: Enoyl-CoA delta isomerase 2%2C mitochondrial (Homo sapiens)"
"pdam_00006106",10.7355248632682,1.28577897690053,0.491589567981452,2.61555382914277,0.00890828783209437,0.0375240867491408,"pdam_00006106 unknown function"
"pdam_00014689",20.7946937787626,1.28551884871407,0.289091982246975,4.44674680605925,8.71804917647596e-06,0.000171866607358014,"pdam_00014689 unknown function"
"pdam_00012828",12.772071372183,1.2851970588689,0.424164287431504,3.02995112259762,0.00244593318485469,0.0140554056534374,"pdam_00012828 unknown function"
"pdam_00002788",1060.26664062359,1.28519652924479,0.262519421780135,4.8956245619083,9.7993996502193e-07,3.05540628559879e-05,"pdam_00002788 unknown function"
"pdam_00017064",357.073312543939,1.28460376927268,0.305932282568607,4.19898076295562,2.68119094718212e-05,0.000421507303267675,"pdam_00017064 unknown function"
"pdam_00017143",125.93798525319,1.28227062991432,0.364621699546689,3.51671508170931,0.000436922510038738,0.00374161636041731,"pdam_00017143 MC1R: Melanocyte-stimulating hormone receptor (Bos taurus)"
"pdam_00017065",35.5941105845005,1.28186482189034,0.410657087194683,3.12149689330125,0.0017993414646767,0.011053247845712,"pdam_00017065 unknown function"
"pdam_00006577",1657.87691322083,1.27839956720811,0.247741126882105,5.16022342877481,2.46655296384477e-07,9.93000201823713e-06,"pdam_00006577 SMPD1: Sphingomyelin phosphodiesterase (Homo sapiens)"
"pdam_00025016",57.2249581772521,1.27672907120576,0.438197605712951,2.91359207480952,0.00357296453696317,0.0187761564751891,"pdam_00025016 unknown function"
"pdam_00004876",562.675860685841,1.27668912545001,0.372455051070276,3.42776697961635,0.000608567579720603,0.00482059844999189,"pdam_00004876 SLC25A1: Tricarboxylate transport protein%2C mitochondrial (Bos taurus)"
"pdam_00000853",269.834768089365,1.27663328938229,0.295791129508061,4.31599585662186,1.58884959090941e-05,0.000281057863240415,"pdam_00000853 TRIM2: Tripartite motif-containing protein 2 (Bos taurus)"
"pdam_00013832",291.555821263809,1.27541751409168,0.375280587225498,3.39857044970277,0.000677390144408245,0.00524322426693896,"pdam_00013832 unknown function"
"pdam_00006275",55.7116300019888,1.27527860052708,0.25284944399541,5.04362825709925,4.56786338584135e-07,1.6239737297953e-05,"pdam_00006275 guaD: Guanine deaminase (Bacillus subtilis (strain 168))"
"pdam_00004257",153.126810734401,1.27381187198602,0.277867351308878,4.58424448207322,4.55630879813284e-06,0.000102847292580839,"pdam_00004257 unknown function"
"pdam_00012280",10.19457357466,1.27163173667937,0.507406674402029,2.50613915983262,0.0122057570669766,0.0475271418866986,"pdam_00012280 ANGPTL7: Angiopoietin-related protein 7 (Homo sapiens)"
"pdam_00009431",27.7359752299246,1.27052850048843,0.366597775584819,3.46572888627489,0.000528796211842241,0.0043273568504146,"pdam_00009431 fgf1: Fibroblast growth factor 1 (Xenopus laevis)"
"pdam_00002057",493.916534944507,1.2690552391811,0.162962027363881,7.78742913125032,6.83863748700645e-15,3.78194649445896e-12,"pdam_00002057 Txlna: Alpha-taxilin (Mus musculus)"
"pdam_00022576",113.05098268703,1.2674382497698,0.468764383589086,2.70378530055053,0.00685545683670459,0.0307180011563639,"pdam_00022576 crtp1: Crt homolog 1 (Dictyostelium discoideum)"
"pdam_00001366",40.8663905045154,1.26659609611243,0.290011675586353,4.36739691100918,1.25736110043706e-05,0.000233216624233759,"pdam_00001366 unknown function"
"pdam_00008608",39.5803568867694,1.26615332766185,0.383514959796836,3.30144442952783,0.000961883868752847,0.00685805037881806,"pdam_00008608 unknown function"
